last_step,rcp_number,rcp_name,rcp_method,rcp_keyword,rcp_allergy,rcp_type,rcp_ingredient,rcp_ingredient_cnt,rcp_cooktime,rcp_picture
7,5858,당근달걀찜,찜,일상,채소류,밑반찬,[재료] 당근 조금 | 계란 | 랲,3,30,https://recipe1.ezmember.co.kr/cache/recipe/2020/12/14/d596b8e54581abd8d0fe69b234f3aaab1.jpg
7,5859,붉닭볶음면,끓이기,초스피드,가공식품류,퓨전,[재료] 붉닭볶음면 | 옥수수통조림 | 피자치즈 | 마요네즈 | 설탕,5,5,https://recipe1.ezmember.co.kr/cache/recipe/2022/03/20/924acdad2c1c34c87e2c215d72b070ff1.jpg
15,5860,홍합밥고로케,튀김,일상,해물류,빵,[재료] 홍합살 | 양송이버섯 | 당근 적당량 | 애호박 적당량 | 양파 적당량 | 파프리카 적당량 | 잔파 | 계란 | 계란노른자 | 밀가루 | 빵가루 | 밥 [양념] 소금 | 후추 톡톡 | 카놀라유,15,30,https://recipe1.ezmember.co.kr/cache/recipe/2018/05/27/a1ef06519aa57ebcf643e908737aaf8e1.jpg
8,5861,식빵씨앗호떡,굽기,간식,콩/견과류,빵,[재료] 식빵 | 종합 견과류 | 흑설탕 | 버터,4,10,https://recipe1.ezmember.co.kr/cache/recipe/2020/01/03/203471a2e017219920275479104b820b1.jpg
9,5862,초코찰떡파이,기타,간식,기타,디저트,[재료] 찹쌀가루+ | 물 | 전분가루 약간 | 다크초콜릿 | 녹차초콜릿 | 딸기초콜릿,6,30,https://recipe1.ezmember.co.kr/cache/recipe/2021/10/29/e8b687afba8832ad46c1f87dac2dec331.jpg
7,5863,매운비빔당면,비빔,일상,채소류,면/만두,[재료] 당면 | 느타리버섯 | 당근 | 시금치 | 단무지 | 들기름 | 통깨 | 고춧가루 | 맛술 | 간마늘 | 설탕 | 간장 | 올리고당 | 고추장,14,15,https://recipe1.ezmember.co.kr/cache/recipe/2020/09/02/9e5b71bc12ec5752003a75e2f1c6a94d1.jpg
6,5864,바나나초코바,기타,간식,과일류,디저트,[재료] 바나나 | 중탕할 만한 초콜릿 껌통 | 크림을제거한 오레오 원하는만큼 | 아이스크림 막대,4,10,https://recipe1.ezmember.co.kr/cache/recipe/2017/04/06/54ddb23de0fbf3b1976c413d0aca544b1.jpg
6,5865,컵만두치즈,기타,일상,돼지고기,면/만두,[기본 재료] 한섬만두 | 피자치즈(종이컵) | 다진양파 | 케찹 | 허니머스터드 | 파슬리,6,10,https://recipe1.ezmember.co.kr/cache/recipe/2019/02/01/f94653bc32d20084f95ae89b628ea7bc1.jpg
9,5866,브로콜리강정,튀김,일상,채소류,밑반찬,[재료] 브로콜리 | 올리고당 | 간장 | 케찹 | 설탕 | 다진 마늘 | 고추장. | 고춧가루 숟가락 | 후춧가루 | 물 | 전분가루 | 식용유 [튀김반죽] 밀가루 | 물,14,30,https://recipe1.ezmember.co.kr/cache/recipe/2022/12/06/930e6ed2f47e6421db6843a5386a1f231.jpg
7,5867,가지스크램블에그,볶음,초스피드,채소류,양식,[재료] 식빵 | 가지 | 계란 | 양파 원형 슬라이스 | 우유 | 소금 약간 | 후추 약간 | 파슬리가루 약간 | 버터 약간,9,15,https://recipe1.ezmember.co.kr/cache/recipe/2017/03/24/a481d288d2aa9220d9b296d8f6c71a4a1.jpg
3,5868,뻥튀기피자,굽기,간식,가공식품류,기타,[재료] 뻥튀기조각 | 양파 아주조금 | 파프리카 아주조금 | 토마토페이스토 아주조금 | 아기치즈 | 파슬리 약간,6,10,https://recipe1.ezmember.co.kr/cache/recipe/2021/12/12/c4fb030e3cd7f9c35b64efa9dc49a1b01.jpg
4,5869,가래떡와플,굽기,간식,가공식품류,디저트,[재료] 가래떡 | 슈가파우더 약간 | 아몬드 슬라이스 약간 | 건포도 약간 | 꿀 약간 | 식용유 약간,6,10,https://recipe1.ezmember.co.kr/cache/recipe/2021/12/07/1a101cb3949797acdbdf1679eebfa0dc1.jpg
5,5870,송이버섯쥬스,기타,초스피드,버섯류,차/음료/술,[재료] 큰송이 버섯 | 꿀 | 우유,3,5,https://recipe1.ezmember.co.kr/cache/recipe/2019/04/13/90982e81a1130cc5bdbb4af788464ed31.jpg
5,5871,감자계란전,굽기,일상,곡류,밑반찬,[재료] 감자 | 양파 | 계란 | 식용유 | 다진 마늘 | 올리브오일,6,30,https://recipe1.ezmember.co.kr/cache/recipe/2020/10/30/786429c8ae24fc3d63fe4899fed91f191.jpg
5,5872,아이스콩라떼,기타,일상,달걀/유제품,차/음료/술,[재료] 정식품 진한 콩국물 | 아이스커피믹스 | 잘게부순 얼음,3,5,https://recipe1.ezmember.co.kr/cache/recipe/2020/09/18/86d977d100d6e377b7e1cd4fde43e80f1.jpg
8,5873,바나나유부주머니,무침,간식,과일류,디저트,[필수재료] 바나나 | 루꼴라 | 건자두 | 유부피 [선택재료] 요거트드레싱.,5,10,https://recipe1.ezmember.co.kr/cache/recipe/2016/11/17/e7f8b45969cc4e3026099b6db69017e61.jpg
8,5874,애호박맛살전,부침,일상,채소류,밑반찬,[재료] 애호박 | 맛살 | 부침가루 | 달걀 | 물.~ | 소금 | 후추 | 식용유 적당량,8,15,https://recipe1.ezmember.co.kr/cache/recipe/2022/08/17/b1d986c9fe62e7d6bf849c7cbb5c634b1.jpg
6,5875,달걀주머니,볶음,일상,달걀/유제품,밥/죽/떡,[재료] 참치 적당량 | 무김치 적당량 | 달걀 | 밥 [양념] 굴소스,5,5,https://recipe1.ezmember.co.kr/cache/recipe/2020/03/14/ce246d3f9c80281484b6eb9d5ba1acd71.jpg
5,5876,오야꼬돈,끓이기,일상,닭고기,밥/죽/떡,[재료] 닭다리 | 다진쪽파 | 양파 | 당근 | 계란 | 마늘 | 참기름 | 설탕 | 간장 | 미림 | 물 | 쯔유,12,15,https://recipe1.ezmember.co.kr/cache/recipe/2020/12/11/58495c162c2b2cd4458e9625754e0ccd1.jpg
8,5877,토마토마리네이드바질파스타,절임,일상,채소류,양식,[토마토마리네이드 재료] 방울토마토 | 양파 | 올리브유 | 레몬즙 | 설탕 | 소금 [파스타 재료] 파스타면 | 바질페스토 | 소금 [선택 재료] 부라타치즈 | 바질잎,11,15,https://recipe1.ezmember.co.kr/cache/recipe/2022/09/18/83fb62d9b3bfce16ef92e689aaaf37261.jpg
8,5878,마시멜로눈사람,기타,간식,기타,디저트,[재료] 마시멜로(큰) | 마시멜로(색상꽈배기) | 마시멜로(꽃무늬/단추) | 초콜릿펜 | 젤리 | 캔디 | 초콜릿(키세스) [장식] 막대기꼬치,8,10,https://recipe1.ezmember.co.kr/cache/recipe/2021/01/22/e49449a25b75d944b762bb3359ccb6021.jpg
8,5879,떡국그라탕,기타,일상,가공식품류,퓨전,[재료] 떡국떡 | 양파 | 베이컨 | 양송이버섯~ | 으깬 통마늘~ | 모짜렐라치즈 [소스재료] 참치액젓 | 우유 | 시판용 크림소스,9,15,https://recipe1.ezmember.co.kr/cache/recipe/2023/01/24/f263ea118d5a347d9d3c8637315387781.jpg
6,5880,가지고기덮밥,볶음,일상,돼지고기,밥/죽/떡,[재료] 다진 돼지고기 | 가지 | 굴소스 | 생강가루 | 다진 파 | 마늘 [두반장 소스 ] 두반장 | 치킨육수 | 설탕 | 녹말물 녹말 | 물 동량 | 참기름 약간 | 후추 약간 | 고춧가루 기호껏,14,30,https://recipe1.ezmember.co.kr/cache/recipe/2021/08/11/4c40795db9913ccd9b0144ac70519d1b1.jpg
19,5881,골뱅이참나물파스타,볶음,일상,해물류,면/만두,[재료] 생 골뱅이 | 참나물 | 파스타 면 | 올리브오일 | 통마늘 | 다진마늘 | 파마산가루 | 페페론치노 적당량 | 소금 적당량 | 후춧가루 적당량,10,30,https://recipe1.ezmember.co.kr/cache/recipe/2019/06/08/049854dafe23f88048f036abc5be055b1.jpg
6,5882,감자불고기그라탕,굽기,간식,육류,양식,[재료] 감자 튀김 | 불고기 | 양파 | 쪽파 | 슬라이스 치즈 | 수프 분말 | 물,7,30,https://recipe1.ezmember.co.kr/cache/recipe/2020/01/04/5ebe4e2fd83745c3af0ee99ffd5fd0d11.jpg
8,5883,장조림비빔밥,비빔,일상,기타,밥/죽/떡,[재료] 소고기 장조림 | 계란 | 우유 | 청주. | 소금 약간,5,15,https://recipe1.ezmember.co.kr/cache/recipe/2021/03/06/cacb9aadc5145e964264060183fcedd81.jpg
5,5884,소시지로제파스타,기타,일상,가공식품류,면/만두,[재료] 파스타면 | 비엔나소시지 | 시판해물로제 스파게티소스 취향껏 | 올리브유,4,15,https://recipe1.ezmember.co.kr/cache/recipe/2021/03/22/79e79d9bea660d79f508c4a59044da041.jpg
6,5885,토마토달걀볶음밥,볶음,일상,쌀,밥/죽/떡,[재료] 밥 | 방울토마토 | 달걀 | 대파 | 어린잎채소 | 토마토스파게티소스 | 진간장. | 소금 약간 | 후추 약간 | 맛술 | 식용유 약간,11,15,https://recipe1.ezmember.co.kr/cache/recipe/2023/07/05/e76e09214c448470e2dde2e6c3f89fc31.jpg
8,5886,아이스밀크커피,끓이기,일상,기타,차/음료/술,[재료] 커피 | 우유 | 얼음 | 설탕 | 물,5,10,https://recipe1.ezmember.co.kr/cache/recipe/2020/07/12/4b9e7386b75c053815727fcc4fb1ff801.jpg
5,5887,버터전복볶음밥,볶음,영양식,해물류,밥/죽/떡,[재료] 경기미'참드림' 쌀밥 | 작은 전복 | 올리브유 | 다진대파 | 다진마늘 | 다진당근 | 다진양파 | 버터 | 굴소스 | 참기름 | 맛소금 | 후추 톡톡 | 바질가루 톡톡톡 | 통깨 살짝,14,15,https://recipe1.ezmember.co.kr/cache/recipe/2020/09/21/de30eb7b3c2a260df42a2588f5d439d21.jpg
8,5888,버섯그라탕,굽기,일상,채소류,양식,[재료] 양송이 | 황금팽이 | 차이브 | 크림치즈 | 파마산치즈 | 페스츄리 약간,6,30,https://recipe1.ezmember.co.kr/cache/recipe/2020/02/13/62b3cadfd15d68a169cd8c90e191f9701.jpg
5,5889,오리감자들깨탕,끓이기,일상,육류,국/탕,[재료] 오리고기 | 물 | 감자 | 양파가루 | 멸치가루 | 국간장 | 들깨가루 | 산초가루 적당히 | 고추가루,9,30,https://recipe1.ezmember.co.kr/cache/recipe/2020/04/08/b470894234ee08119ad15ecbfdc69a321.jpg
15,5890,왕찐빵,찜,일상,밀가루,빵,[재료] 밀가루 | 우유 | 소금 | 드라이이스트 | 설탕 | 버터 | 베이킹파우더 | 백태,8,30,https://recipe1.ezmember.co.kr/cache/recipe/2020/11/26/b89ed0d00e0c6e0b09bdda6d4a0ca5dc1.jpg
6,5891,오리고기말채소말이,기타,도시락,육류,밥/죽/떡,[재료] 오리고기 | 밥 | 삼색파프리카 | 청양초 | 계란 | 소금 약간 | 식용유 약간,7,30,https://recipe1.ezmember.co.kr/cache/recipe/2021/11/04/ffc857ff98a3d323c3ccc624615138141.jpg
13,5892,미트볼두부조림,조림,일상,가공식품류,메인반찬,[재료] HACCP인증 토마토미트볼 | HACCP인증 단단한 두부 | HACCP인증 베이컨 | 쪽파 | 감자전분 | 식용유 [양념] 고운소금 약간 | 후추 약간,8,30,https://recipe1.ezmember.co.kr/cache/recipe/2021/10/06/cebd1cfd2799300ef5c78e3c583af9411.jpg
9,5893,칠리치즈프라이,기타,초스피드,가공식품류,기타,[재료] 감자튀김 | 토마토소스. | 핫소스 | 모짜렐라치즈,4,5,https://recipe1.ezmember.co.kr/cache/recipe/2022/12/23/47b60dd4f769cd60cb3dd2f67b50ef691.jpg
6,5894,무화과모닝빵샌드위치,기타,일상,가공식품류,빵,[재료] 모닝빵 | 무화과 | 삶은계란 | 오이 조금 | 파프리카 조금 | 플레인요거트 [양념] 소금 | 꿀,8,15,https://recipe1.ezmember.co.kr/cache/recipe/2019/08/28/8c9cee6b62b30ad401ad341eda86240b1.jpg
10,5895,야채볶음라면,볶음,야식,가공식품류,면/만두,[재료] 라면 | 양배추잎 | 대파 | 양파 | 파프리카 | 슬라이스치즈 [양념소스] 고추장 | 굴소스 | 불닭소스 | 맛술 | 치킨스톡 | 물엿 | 후추 조금,13,15,https://recipe1.ezmember.co.kr/cache/recipe/2022/02/05/1e6984586559b42c3f363cbd8281d2b71.jpg
8,5896,카페쇼콜라토,기타,일상,달걀/유제품,차/음료/술,[재료] 에스프레소 | 동물성 휘핑크림 | 바닐라시럽 | 코코아파우더 적당량 | 다진 다크초콜릿 적당량,5,10,https://recipe1.ezmember.co.kr/cache/recipe/2023/06/14/fdcd1698a92b2ea7e35f1dd3759f47dc1.jpg
5,5897,흑당스프레드치즈토스트,굽기,초스피드,달걀/유제품,빵,[재료] 식빵 | 치즈 | 흑당스프레드,3,10,https://recipe1.ezmember.co.kr/cache/recipe/2021/01/20/10b45132881b4ca8481567623ae608901.jpg
7,5898,우삼겹애호박볶음,볶음,일상,소고기,메인반찬,[재료] 우삼겹 | 애호박 | 굴소스 | 참소스 | 통깨 약간,5,10,https://recipe1.ezmember.co.kr/cache/recipe/2022/06/26/9941f57b3aab7003a7d220faf56076751.jpg
6,5899,샐러리탕탕이,무침,일상,채소류,밑반찬,[재료] 샐러리 | 소금 | 다진 마늘 | 설탕 | 식초 | 참기름,6,15,https://recipe1.ezmember.co.kr/cache/recipe/2021/12/13/e7f42c2a73324d325a1da19fc10ad0021.jpg
8,5900,블루라떼,기타,일상,달걀/유제품,차/음료/술,[블루베이스] 우유 | 블루큐라소 시럽 [재료] 얼음 적당량 | 우유 | 에스프레소,5,5,https://recipe1.ezmember.co.kr/cache/recipe/2023/06/21/e64767b110e5e35d415d896b844b51581.jpg
13,5901,복숭아비빔우동,비빔,일상,과일류,면/만두,[재료] 복숭아 | 우동면 사리 | 양파 | 청고추 | 홍고추 [양념장(밥숟가락 계량)] 간 복숭아 | 간장. | 설탕 | 식초 | 매실액 | 참기름 | 통깨,12,10,https://recipe1.ezmember.co.kr/cache/recipe/2017/09/10/0ef1fb77e6c155d0a80571afa03a80541.jpg
3,5902,감자요거트,기타,간식,채소류,디저트,[재료] 감자 | 요거트 | 원당 | 브라질너트,4,10,https://recipe1.ezmember.co.kr/cache/recipe/2020/03/16/67a13bcab3ea20f2da8ce84a461ac0031.jpg
4,5903,흑당핫케이크,굽기,간식,밀가루,빵,[재료] 오뚜기쉐이크앤팬 핫케이크믹스 | 우유 | 흑설탕 | 계피가루 약간 | 버터 약간 | 아카시아 꿀,6,10,https://recipe1.ezmember.co.kr/cache/recipe/2021/02/05/6afe9eb3099351ec6fb2518f1ba3b3f41.jpg
5,5904,사과잼치즈토스트,굽기,간식,가공식품류,빵,[재료] 식빵 | 사과잼 적당량 | 체다치즈,3,10,https://recipe1.ezmember.co.kr/cache/recipe/2022/01/14/3e1c91d3ca3f624152311b955fd071a61.jpg
11,5905,시금치초고추장무침,무침,일상,채소류,밑반찬,[재료] 시금치 | 양파 | 소금 약간 [양념] 다시마양조간장 | 초고추장 | 들기름 | 깨,7,15,https://recipe1.ezmember.co.kr/cache/recipe/2022/01/02/a62796cbefab1f97fccbd9a0caf7e1bc1.jpg
7,5906,튀김냉우동,끓이기,기타,밀가루,면/만두,[재료] 우동면 | 연두순 | 돌김 [튀김재료] 박력분 | 가지 | 파프리카 | 쑥갓 | 연두순,8,15,https://recipe1.ezmember.co.kr/cache/recipe/2020/07/15/44edc0cef126a9cba12a46d2fe6682471.jpg
3,5907,베이비콘버터구이,굽기,일상,곡류,기타,[재료] 베이비콘 옥수수 | 식용유 | 버터 | 소금 | 후춧가루,5,10,https://recipe1.ezmember.co.kr/cache/recipe/2021/07/23/0f33dbe02eefb4862744590bc78accaa1.jpg
10,5908,생강돼지덮밥,볶음,초스피드,돼지고기,밥/죽/떡,[재료] 대패삼겹살 | 청양고추 | 마늘 | 식용유 or 올리브유 | 다진생강 [양념] 간장 | 굴소스 | 후추 약간(톡톡) | 물,9,10,https://recipe1.ezmember.co.kr/cache/recipe/2018/02/24/9a0334a9e2c3e2bcbc92fbca401122001.jpg
8,5909,떡갈비두부덮밥,볶음,일상,가공식품류,밥/죽/떡,[재료] 두부 | 대파 적당량 | 떡갈비 | 부침가루 [양념] 간장 | 올리고당 | 물,7,30,https://recipe1.ezmember.co.kr/cache/recipe/2020/03/14/30353385ad70299d12374eedca0935241.jpg
8,5910,사과오픈토스트,굽기,간식,달걀/유제품,빵,[재료] 식빵 | 남양 크림치즈 | 사과 | 꿀 | 계피가루,5,30,https://recipe1.ezmember.co.kr/cache/recipe/2019/06/13/6b8f25d28f3f9a441af10e85659b05cb1.jpg
4,5911,닭가슴살비트롤,굽기,다이어트,닭고기,기타,[재료] 닭가슴살 | 비트 | 바나나 [양념] 소금 약간 | 후추 약간,5,30,https://recipe1.ezmember.co.kr/cache/recipe/2017/06/24/924321e99a6670f45001b0a085828ca61.jpg
11,5912,라따뚜이롤,굽기,일상,채소류,양식,[재료] 가지 | 애호박 [양념] 토마토 | 양파 | 새송이 버섯 | 마늘 | 모짜렐라치즈 | 스파게티소스 술 | 우유 술 | 식용유 술 | 후추 약간,11,30,https://recipe1.ezmember.co.kr/cache/recipe/2019/08/26/727d0b08ca74ea1de52e0445c2e2f1711.jpg
8,5913,햄치즈또띠아,굽기,초스피드,가공식품류,퓨전,[재료] 슬라이스햄 | 치즈 | 달걀 | 양파 약간 | 설탕 | 또띠아,6,5,https://recipe1.ezmember.co.kr/cache/recipe/2022/10/04/17bd48fdf4438b6dad02c6d2500155e31.gif
9,5914,콩가루김치전,부침,일상,가공식품류,메인반찬,[재료] 김치 | 콩가루. | 부침가루 | 계란 | 쪽파 | 양파 | 아보카도오일 적당량,7,10,https://recipe1.ezmember.co.kr/cache/recipe/2022/07/12/7fae6ce84341ac8e00e3fbaaf84851ba1.jpg
6,5915,루꼴라페스토파스타,삶기,영양식,가공식품류,면/만두,[재료] 루꼴라페스토 | 스파게티면 | 소금 | 마늘쫑~ | 토마토 | 올리브 | 올리브오일 | 루꼴라 | 파마산치즈 | 소금 | 후추,11,30,https://recipe1.ezmember.co.kr/cache/recipe/2020/09/09/843f3d98a9ccfd1e69422c29f9fe7aa41.jpg
3,5916,만두오믈렛,굽기,초스피드,달걀/유제품,양식,[재료] 사과 | 계란 | 풀무원얇은피꽉찬교자 매콤해물,3,15,https://recipe1.ezmember.co.kr/cache/recipe/2020/08/27/02ef19ec266599366be63c7090d79f641.jpg
4,5917,토마토오일떡볶이,볶음,일상,가공식품류,밥/죽/떡,[재료] 떡볶이떡 | 토마토(소) | 올리브오일~ | 갈릭솔트~ | 그라인드후추 | 올리고당 | 바질잎 | 파마산치즈가루,8,15,https://recipe1.ezmember.co.kr/cache/recipe/2018/07/01/5ab58a000746728abe68cb7dc7a76ced1.jpg
12,5918,바질크림파스타,볶음,일상,가공식품류,양식,[재료] 리본모양 파스타면 | 양파 | 베이컨 | 느타리버섯 [양념] 올리브오일 | 우유 | 바질크림페스토 또는 바질페스토 | 소금 약간,8,30,https://recipe1.ezmember.co.kr/cache/recipe/2021/06/19/0ffbf553be76a400bfc6429274507f601.jpg
6,5919,뮤즐리쿠키,굽기,다이어트,곡류,과자,[재료] 뮤즐리 | 바나나 | 꿀 | 베이킹소다,4,30,https://recipe1.ezmember.co.kr/cache/recipe/2022/02/16/2eba2b44cf972685f72d99b0c386008c1.jpg
5,5920,식빵어묵말이,기타,간식,밀가루,빵,[재료] 식빵 | 납작어묵 | 체다치즈 | 버터,4,15,https://recipe1.ezmember.co.kr/cache/recipe/2019/05/03/becdea235752167ceb83477b4cd428fe1.jpg
8,5921,새우치즈롤,굽기,손님접대,기타,디저트,[재료] 새우 | 베이컨 | 치즈 | 상하 슬라이스치즈 | 삶은 소면 | 버터 [재료] 다진양파 | 다진당근 | 올리고당 | 마요네즈. | 마늘.,11,30,https://recipe1.ezmember.co.kr/cache/recipe/2019/07/04/fb8c1fd30da03cb8935b54e6c74e95c81.jpg
6,5922,연유치즈떡볶이,굽기,초스피드,가공식품류,밥/죽/떡,[재료] 떡 | 모짜렐라치즈 | 버터 | 연유,4,10,https://recipe1.ezmember.co.kr/cache/recipe/2020/03/10/10147cfba2256f010736ec24f3a6866d1.jpg
6,5923,콰트로치즈그릴프랑크소시지김밥,기타,일상,가공식품류,밥/죽/떡,[재료] 콰트로치즈그릴프랑크 소시지 | 밥 | 김밥김 | 카레가루 | 깨소금 | 참기름 | 소금 약간,7,15,https://recipe1.ezmember.co.kr/cache/recipe/2021/06/18/de95a53a70cd9034deda47aa0b6773c71.jpg
3,5924,쿡꼭소금,기타,기타,기타,기타,[재료] 쿡꾹소금,1,5,https://recipe1.ezmember.co.kr/cache/recipe/2019/11/13/3abee15b05f7346304ef5ae22b26509e1.jpg
4,5925,새우브루스게타샌드위치,기타,일상,기타,빵,[재료] 깜빠뉴 빵 | 새우 | 바질페스토 | 버터 | 소금 | 후춧가루 톡톡 | 오레가노 톡톡 | 파르메산치즈 약간 | 파슬리가루 약간,9,10,https://recipe1.ezmember.co.kr/cache/recipe/2021/03/09/4c24fe49d78665c04ec82d13917f705f1.jpg
6,5926,소시지김치주먹밥,기타,도시락,가공식품류,밥/죽/떡,[재료] 소시지 적당량 | 씻은볶음 김치 적당량 | 밥 | 계란 [양념] 참기름 | 통깨 솔솔,6,30,https://recipe1.ezmember.co.kr/cache/recipe/2021/04/01/ad5315bd1033946a0202c0848720877b1.jpg
7,5927,레몬딜버터파스타,볶음,일상,해물류,면/만두,[재료] 레몬딜버터 | 냉동새우 | 파스타면 | 소금 | 페페론치노. | 파슬리가루 약간,6,15,https://recipe1.ezmember.co.kr/cache/recipe/2022/04/30/69fe33037f4a605b4e4c053ace5743941.jpg
9,5928,브로콜리명란마요덮밥,기타,일상,가공식품류,밥/죽/떡,[재료] 밥 | 명란젓 | 마요네즈 | 다진브로콜리 | 브로콜리 줄기 | 계란 | 참기름 | 통깨 | 식용유 조금,9,15,https://recipe1.ezmember.co.kr/cache/recipe/2019/12/09/5b759140c0dfe47f597022ce49d6f8771.jpg
